code;artikul;vendor;gname;description;EAN;sprice;warr;warrunit;width;height;depth;weight;volume;ukt zed;rrp_uah;prp_uah;stock;warehouse1;amount;images
R00000040398;R00000040398;Richman;Подушка Richman 40*40 святковий кролик;Подушка декоративна 40×40 із милим святковим кроликом – чудовий спосіб створити атмосферу затишку та радості у вашій оселі. М’яке наповнення із синтепону робить її комфортною та легкою, а святковий дизайн стане яскравим акцентом у кімнаті. Така подушка – не лише стильний елемент декору, а й теплий знак уваги, який приємно подарувати близьким на свята.;3000000403990;294;18;2;40;40;20;1;0.03;9404;474;456;1;47;47;https://richmangroup.com.ua/rd/xml/%D0%9F%D0%BE%D0%B4%D1%83%D1%88%D0%BA%D0%B0%20%D0%A1%D0%B2%D1%8F%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9%20%D0%BA%D1%80%D0%BE%D0%BB%D0%B8%D0%BA/%D0%9F%D0%BE%D0%B4%D1%83%D1%88%D0%BA%D0%B0%20%D0%A1%D0%B2%D1%8F%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9%20%D0%BA%D1%80%D0%BE%D0%BB%D0%B8%D0%BA%20%281%29.jpg, https://richmangroup.com.ua/rd/xml/%D0%9F%D0%BE%D0%B4%D1%83%D1%88%D0%BA%D0%B0%20%D0%A1%D0%B2%D1%8F%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9%20%D0%BA%D1%80%D0%BE%D0%BB%D0%B8%D0%BA/%D0%9F%D0%BE%D0%B4%D1%83%D1%88%D0%BA%D0%B0%20%D0%A1%D0%B2%D1%8F%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9%20%D0%BA%D1%80%D0%BE%D0%BB%D0%B8%D0%BA%20%282%29.jpg, https://richmangroup.com.ua/rd/xml/%D0%9F%D0%BE%D0%B4%D1%83%D1%88%D0%BA%D0%B0%20%D0%A1%D0%B2%D1%8F%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9%20%D0%BA%D1%80%D0%BE%D0%BB%D0%B8%D0%BA/%D0%9F%D0%BE%D0%B4%D1%83%D1%88%D0%BA%D0%B0%20%D0%A1%D0%B2%D1%8F%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9%20%D0%BA%D1%80%D0%BE%D0%BB%D0%B8%D0%BA%20%283%29.jpg, https://richmangroup.com.ua/rd/xml/%D0%9F%D0%BE%D0%B4%D1%83%D1%88%D0%BA%D0%B0%20%D0%A1%D0%B2%D1%8F%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9%20%D0%BA%D1%80%D0%BE%D0%BB%D0%B8%D0%BA/%D0%9F%D0%BE%D0%B4%D1%83%D1%88%D0%BA%D0%B0%20%D0%A1%D0%B2%D1%8F%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9%20%D0%BA%D1%80%D0%BE%D0%BB%D0%B8%D0%BA%20%284%29.jpg
R00000023467;R00000023467;Richman;Пуф Richman Вінс Флай 2210;Дизайнерський пуф Richman Вінс втілює стиль, елегантність і вічну класику. Його округлі форми, вишукана тканина та міцний каркас роблять його ідеальним доповненням до будь-якого меблевого гарнітура. Пуф прикрашає інтер'єр, служить підставкою для ніг і додатковим місцем для сидіння. Компактний і мобільний, він підходить для будь-якої кімнати, включаючи кухню, вітальню, спальню, балкон або навіть зимовий сад.;2800000234683;1356;18;2;50;50;50;4;0.13;9404;2220;2112;1;1;1;https://richmangroup.com.ua/wp-content/uploads/2023/03/puf-vins-flaj-2210-01-optimized.jpg, https://richmangroup.com.ua/wp-content/uploads/2023/03/puf-vins-flaj-2210-02-optimized.jpg
R00000048682;R00000048682;Richman;Пуф Richman Вінс Флай 2213;Дизайнерський пуф Richman Вінс втілює стиль, елегантність і вічну класику. Його округлі форми, вишукана тканина та міцний каркас роблять його ідеальним доповненням до будь-якого меблевого гарнітура. Пуф прикрашає інтер'єр, служить підставкою для ніг і додатковим місцем для сидіння. Компактний і мобільний, він підходить для будь-якої кімнати, включаючи кухню, вітальню, спальню, балкон або навіть зимовий сад.;3000000486832;1356;18;2;50;50;50;4;0.13;9401;2220;2112;1;0;0;https://richmangroup.com.ua/wp-content/uploads/2023/03/puf-vins-flaj-2213-01-optimized.jpg, https://richmangroup.com.ua/wp-content/uploads/2023/03/puf-vins-flaj-2213-02-optimized.jpg
R00000054108;R00000054108;Richman;Пуф Richman Катрін Флай 2227;Дизайнерський пуф Richman Катрін прикрасить будь-який інтер'єр, задовольняючи навіть найвибагливіших поціновувачів стилю. Завдяки ергономічному і компактному дизайну, цей симпатичний пуф підходить для спальні, вітальні, кухні та дитячої кімнати. Його округлі форми забезпечують безпеку навіть для найменших дітей. Пуф Катрін поєднує в собі сучасний і класичний дизайн, надаючи приміщенню особливого затишку, а можливість вибору оббивки з 350 колекцій тканин від провідних українських виробників додає ще більше привабливості.;3000000541098;1716;18;2;45;45;50;4;0.1;9404;2814;2676;1;1;1;https://richmangroup.com.ua/wp-content/uploads/2023/03/puf-katrin-flaj-2227-02-optimized.jpg, https://richmangroup.com.ua/wp-content/uploads/2023/03/puf-katrin-flaj-2227-01-optimized.jpg
R00000040834;R00000040834;Richman;Стіл Richman Ксав’єр Ніжки дерев?яні Біла 70;Стіл Richman Ксав’єр має сучасний дизайн, який ідеально вписується в будь-який інтер'єр обідньої зони. Його кругла стільниця діаметром 70 см виготовлена з високоякісного білого МДФ товщиною 15 мм, а ніжки з твердого дерева (бука) редуковані для стабільності і обладнані регулювальними п'ятаками. Металева конструкція, яка з'єднує ніжки зі стільницею, не лише забезпечує міцність, але й підсилює стійкість столу.;3000000408353;2322;18;2;75;75;16;14;0.09;9403601000;3810;3624;1;0;0;https://richmangroup.com.ua/wp-content/uploads/2023/05/stil-ksav%D1%94r-d-70-bilij-1-optimized.jpg, https://richmangroup.com.ua/wp-content/uploads/2023/05/stil-ksav%D1%94r-d-70-bilij-3-optimized.jpg, https://richmangroup.com.ua/wp-content/uploads/2023/05/stil-ksav%D1%94r-d-70-bilij-2-optimized.jpg, https://richmangroup.com.ua/wp-content/uploads/2023/05/stil-ksav%D1%94r-d-70-bilij-4-optimized.jpg, https://richmangroup.com.ua/wp-content/uploads/2023/05/stil-ksav%D1%94r-d-70-bilij-5-optimized.jpg
R00000047245;R00000047245;Richman;Стіл письмовий Richman Зеро Ніжки чорні Біла 1350 х 600;Стіл письмовий Richman Зеро представляє собою простору та комфортну конструкцію з відчуттям стилю Лофт, що буде корисним у будь-яких ситуаціях, чи то вдома для навчання або роботи з комп’ютером, чи як місце для проведення зустрічей.  Стільниця столу має товщину 16 мм із використанням ДСП та крайки ПВХ 2 мм, що забезпечує стійкість і легкість у догляді. Підняття стільниці над ніжками сприяє більш зручному кабель-менеджменту, а білий колір стільниці додає святкового настрою та гармонійно вписується в різноманітні інтер'єри. Металеві ніжки столу, зі зміцненої профільної сталі, забезпечують стійкість і довговічність, а їх розбірна конструкція з компактним пакуванням робить транспортування легким і зручним.;3000000472460;3246;18;2;137;62;10;17;0.08;9403;5322;5058;1;0;0;https://richmangroup.com.ua/wp-content/uploads/2024/01/stil-3-1-1-optimized.jpg
R00000043905;R00000043905;Richman;Стіл письмовий Richman Зеро Ніжки чорні Дуб сонома 1350 х 600;"Письмовий стіл Richman Зеро, ідеально підходить для будь-яких потреб, будь то домашнє навчання, робота з комп’ютером або організація зустрічей. Його широка та зручна стільниця товщиною 16 мм з ДСП та крайкою ПВХ 2 мм додає зручності в організації кабель менеджменту. Колір стільниці в дубовому відтінку ""Дуб Сонома"" є не лише приємним для ока, але й трендовим, що підвищує естетику приміщення та настрій під час роботи. Металеві ніжки столу виконані з профільної сталевої труби з компактними розмірами пакування, що полегшує їх транспортування та зберігання.";3000000439067;3246;18;2;137;62;10;17;0.08;9403;5322;5058;1;0;0;https://richmangroup.com.ua/wp-content/uploads/2024/01/347684463-optimized.jpg
R00000043902;R00000043902;Richman;Стіл письмовий Richman Лайт Ніжки чорні Дуб сонома 1350 х 600;"Письмовий стіл Richman Лайт, ідеально підходить для будь-яких потреб, будь то домашнє навчання, робота з комп’ютером або організація зустрічей. Його широка та зручна стільниця товщиною 16 мм з ДСП та крайкою ПВХ 2 мм додає зручності в організації кабель менеджменту. Колір стільниці в дубовому відтінку ""Дуб Сонома"" є не лише приємним для ока, але й трендовим, що підвищує естетику приміщення та настрій під час роботи. Металеві ніжки столу виконані з профільної сталевої труби з компактними розмірами пакування, що полегшує їх транспортування та зберігання.";3000000439036;3924;18;2;137;62;10;17;0.08;9403;6438;6120;1;0;0;https://richmangroup.com.ua/wp-content/uploads/2024/01/347689370-1-optimized.jpg
R00000043904;R00000043904;Richman;Стіл письмовий Richman Ніка Ніжки чорні Дуб сонома 1350 х 600;"Письмовий стіл Richman Ніка, ідеально підходить для будь-яких потреб, будь то домашнє навчання, робота з комп’ютером або організація зустрічей. Його широка та зручна стільниця товщиною 16 мм з ДСП та крайкою ПВХ 2 мм додає зручності в організації кабель менеджменту. Колір стільниці в дубовому відтінку ""Дуб Сонома"" є не лише приємним для ока, але й трендовим, що підвищує естетику приміщення та настрій під час роботи. Металеві ніжки столу виконані з профільної сталевої труби з компактними розмірами пакування, що полегшує їх транспортування та зберігання.";3000000439050;5376;18;2;137;62;10;17;0.08;9403;8820;8382;1;0;0;https://richmangroup.com.ua/wp-content/uploads/2024/01/347710119-optimized.jpg
R00000043903;R00000043903;Richman;Стіл письмовий Richman Сет Ніжки чорні Дуб сонома 1350 х 600;"Письмовий стіл Richman Сет, ідеально підходить для будь-яких потреб, будь то домашнє навчання, робота з комп’ютером або організація зустрічей. Його широка та зручна стільниця товщиною 16 мм з ДСП та крайкою ПВХ 2 мм додає зручності в організації кабель менеджменту. Колір стільниці в дубовому відтінку ""Дуб Сонома"" є не лише приємним для ока, але й трендовим, що підвищує естетику приміщення та настрій під час роботи. Металеві ніжки столу виконані з профільної сталевої труби з компактними розмірами пакування, що полегшує їх транспортування та зберігання.";3000000439043;4326;18;2;137;62;10;17;0.08;9403;7098;6744;1;0;0;https://richmangroup.com.ua/wp-content/uploads/2024/01/347709800-optimized.jpg
